"seed","parent_i","parent_M0","parent_r","parent_N","parent_K","parent_time","parent_tmass","propagule_ID","propagule_num","propagule_mean.mass","propagule.indiv.mass"
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,42,111,63.6002878782067,71.71107056925685
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,43,111,63.6002878782067,36.75092803171598
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,44,111,63.6002878782067,40.85605471384483
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,45,111,63.6002878782067,24.74295584694389
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,46,111,63.6002878782067,157.5630721192061
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,47,111,63.6002878782067,36.560825265950676
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,48,111,63.6002878782067,61.61527909931135
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,49,111,63.6002878782067,50.81474791298336
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,50,111,63.6002878782067,97.90062747063922
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,51,111,63.6002878782067,161.15702606973514
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,52,111,63.6002878782067,8.074622479543665
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,53,111,63.6002878782067,90.93954545782515
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,54,111,63.6002878782067,117.61535250590754
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,55,111,63.6002878782067,40.78451804209926
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,56,111,63.6002878782067,35.99258285706338
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,57,111,63.6002878782067,80.02770038371304
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,58,111,63.6002878782067,28.411687658976117
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,59,111,63.6002878782067,71.40176003316985
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,60,111,63.6002878782067,49.41374209164064
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,61,111,63.6002878782067,77.6612628281121
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,62,111,63.6002878782067,37.57211274664536
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,63,111,63.6002878782067,12.358245409203748
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,64,111,63.6002878782067,130.2948317739757
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,65,111,63.6002878782067,92.914066992086
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,66,111,63.6002878782067,74.73221912649994
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,67,111,63.6002878782067,79.54848228489476
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,68,111,63.6002878782067,68.27551930576684
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,69,111,63.6002878782067,58.54359026944105
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,70,111,63.6002878782067,47.33058989808965
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,71,111,63.6002878782067,50.46610345208184
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,72,111,63.6002878782067,18.684375471327474
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,73,111,63.6002878782067,51.508357572714914
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,74,111,63.6002878782067,81.17064542044699
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,75,111,63.6002878782067,61.2537120862885
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,76,111,63.6002878782067,49.459057965174054
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,77,111,63.6002878782067,136.24377192645719
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,78,111,63.6002878782067,35.93630751259432
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,79,111,63.6002878782067,44.78518417720996
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,80,111,63.6002878782067,136.26570576136766
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,81,111,63.6002878782067,39.565552189201206
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,82,111,63.6002878782067,76.40969408268359
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,83,111,63.6002878782067,81.05939812636265
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,84,111,63.6002878782067,6.245714151795641
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,85,111,63.6002878782067,34.44571358782509
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,86,111,63.6002878782067,38.85102919000913
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,87,111,63.6002878782067,95.0586473650437
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,88,111,63.6002878782067,89.69440315034237
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,89,111,63.6002878782067,44.12848066118656
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,90,111,63.6002878782067,47.337508231298244
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,91,111,63.6002878782067,89.99253780019416
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,92,111,63.6002878782067,57.184417041718504
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,93,111,63.6002878782067,150.23750969016925
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,94,111,63.6002878782067,62.235259566642156
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,95,111,63.6002878782067,21.36597861127396
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,96,111,63.6002878782067,11.975207364194313
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,97,111,63.6002878782067,33.86730495307938
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,98,111,63.6002878782067,15.270996538504539
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,99,111,63.6002878782067,53.30547162657135
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,100,111,63.6002878782067,47.1343059849999
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,101,111,63.6002878782067,14.481132371011498
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,102,111,63.6002878782067,42.110226474680175
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,103,111,63.6002878782067,144.54261161085182
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,104,111,63.6002878782067,103.89568934903342
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,105,111,63.6002878782067,53.91450179800557
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,106,111,63.6002878782067,99.00825868261195
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,107,111,63.6002878782067,194.47615802964282
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,108,111,63.6002878782067,37.11853342680415
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,109,111,63.6002878782067,15.370064043795637
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,110,111,63.6002878782067,15.375247448255376
3,3,22.08,0.103,30,8554.656,75,7307.489532662895,111,111,63.6002878782067,101.20186057672841
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,1,126,68.0658704204535,77.21759920882764
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,2,126,68.0658704204535,125.02431975658256
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,3,126,68.0658704204535,132.02216009288608
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,4,126,68.0658704204535,101.92274320529451
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,5,126,68.0658704204535,89.37897470306879
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,6,126,68.0658704204535,117.18593920830234
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,7,126,68.0658704204535,191.6280796753138
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,8,126,68.0658704204535,164.63849209940764
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,9,126,68.0658704204535,72.5502638408625
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,10,126,68.0658704204535,107.81869715033135
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,11,126,68.0658704204535,75.41105287444744
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,12,126,68.0658704204535,67.31508861416116
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,13,126,68.0658704204535,2.408645760575178
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,14,126,68.0658704204535,29.19222456288759
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,15,126,68.0658704204535,42.762886218431056
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,16,126,68.0658704204535,45.19280743392738
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,17,126,68.0658704204535,50.81645900821251
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,18,126,68.0658704204535,121.45626568087278
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,19,126,68.0658704204535,47.147088180894436
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,20,126,68.0658704204535,90.08175922768345
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,21,126,68.0658704204535,52.63545473640413
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,22,126,68.0658704204535,9.00434876923416
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,23,126,68.0658704204535,27.024050361154323
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,24,126,68.0658704204535,45.10290148415211
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,25,126,68.0658704204535,71.52775964517369
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,26,126,68.0658704204535,124.18309868581312
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,27,126,68.0658704204535,81.709518209259
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,28,126,68.0658704204535,3.0002341348410693
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,29,126,68.0658704204535,38.57898525590672
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,30,126,68.0658704204535,42.41635326097155
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,31,126,68.0658704204535,48.00342573262942
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,32,126,68.0658704204535,30.845563389300658
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,33,126,68.0658704204535,56.483865675806655
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,34,126,68.0658704204535,24.558008414832685
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,35,126,68.0658704204535,6.573940582196169
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,36,126,68.0658704204535,51.89508601587701
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,37,126,68.0658704204535,141.27737100006945
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,38,126,68.0658704204535,58.10123866947643
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,39,126,68.0658704204535,48.98653749282277
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,40,126,68.0658704204535,107.54773945907817
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,41,126,68.0658704204535,14.56995300520767
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,42,126,68.0658704204535,125.27090316298487
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,43,126,68.0658704204535,30.02372059294439
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,44,126,68.0658704204535,4.010040058294719
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,45,126,68.0658704204535,46.54094897749338
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,46,126,68.0658704204535,91.20378961479024
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,47,126,68.0658704204535,98.70159649798376
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,48,126,68.0658704204535,29.182353342590957
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,49,126,68.0658704204535,88.36114759229629
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,50,126,68.0658704204535,27.766945059692784
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,51,126,68.0658704204535,56.71988254504529
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,52,126,68.0658704204535,13.717442137293773
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,53,126,68.0658704204535,28.91197793160933
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,54,126,68.0658704204535,10.243740181641668
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,55,126,68.0658704204535,16.922036102335177
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,56,126,68.0658704204535,35.36831382301346
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,57,126,68.0658704204535,60.35543544667212
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,58,126,68.0658704204535,21.463812700393753
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,59,126,68.0658704204535,113.80441730201467
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,60,126,68.0658704204535,114.97298328474459
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,61,126,68.0658704204535,17.07066027919444
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,62,126,68.0658704204535,36.437433178863664
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,63,126,68.0658704204535,142.6495600520496
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,64,126,68.0658704204535,21.496840753484967
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,65,126,68.0658704204535,120.67311297397607
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,66,126,68.0658704204535,51.568460475370095
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,67,126,68.0658704204535,86.91769597549737
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,68,126,68.0658704204535,79.3385344109055
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,69,126,68.0658704204535,61.082423452847976
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,70,126,68.0658704204535,51.429729129958446
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,71,126,68.0658704204535,69.01922023868278
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,72,126,68.0658704204535,85.59472655641567
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,73,126,68.0658704204535,145.4574831393519
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,74,126,68.0658704204535,83.19991922528934
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,75,126,68.0658704204535,22.823760046928378
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,76,126,68.0658704204535,22.721580305527507
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,77,126,68.0658704204535,92.64138608769409
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,78,126,68.0658704204535,6.513139568710402
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,79,126,68.0658704204535,21.686720892461018
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,80,126,68.0658704204535,148.19214944137403
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,81,126,68.0658704204535,74.77012594750877
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,82,126,68.0658704204535,141.82858903232747
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,83,126,68.0658704204535,34.48018287925442
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,84,126,68.0658704204535,110.39961313559097
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,85,126,68.0658704204535,10.23038444791118
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,86,126,68.0658704204535,48.25331109463191
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,87,126,68.0658704204535,121.74193585449463
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,88,126,68.0658704204535,102.5259360206522
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,89,126,68.0658704204535,28.950026907377197
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,90,126,68.0658704204535,45.691788466831895
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,91,126,68.0658704204535,119.92232105979157
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,92,126,68.0658704204535,51.493599415654394
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,93,126,68.0658704204535,63.03323169624705
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,94,126,68.0658704204535,79.88997633424218
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,95,126,68.0658704204535,86.24987999369532
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,96,126,68.0658704204535,85.4668021782329
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,97,126,68.0658704204535,123.33203963411871
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,98,126,68.0658704204535,125.90808981447263
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,99,126,68.0658704204535,85.9054843034894
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,100,126,68.0658704204535,36.00310147116048
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,101,126,68.0658704204535,17.58843103808075
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,102,126,68.0658704204535,6.442885552661438
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,103,126,68.0658704204535,87.43567946895436
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,104,126,68.0658704204535,79.24397880951724
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,105,126,68.0658704204535,144.0164092582604
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,106,126,68.0658704204535,127.87571709830952
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,107,126,68.0658704204535,79.38733566368002
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,108,126,68.0658704204535,91.49088082243642
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,109,126,68.0658704204535,76.20184271693941
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,110,126,68.0658704204535,37.02166837896462
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,111,126,68.0658704204535,40.49757080125396
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,112,126,68.0658704204535,33.26785864164907
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,113,126,68.0658704204535,71.64425453663817
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,114,126,68.0658704204535,2.789309549333755
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,115,126,68.0658704204535,80.2008168825165
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,116,126,68.0658704204535,128.63911337341824
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,117,126,68.0658704204535,25.380839773366166
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,118,126,68.0658704204535,58.52399932799772
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,119,126,68.0658704204535,2.440277391249677
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,120,126,68.0658704204535,69.29577557022999
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,121,126,68.0658704204535,95.09337245727434
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,122,126,68.0658704204535,122.52595200010747
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,123,126,68.0658704204535,20.177467571570777
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,124,126,68.0658704204535,91.05611411609449
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,125,126,68.0658704204535,70.25894916376134
3,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,126,126,68.0658704204535,126.47375030359507
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,1,140,71.78711501533361,35.331442286440726
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,2,140,71.78711501533361,57.96302850634609
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,3,140,71.78711501533361,65.02513837702034
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,4,140,71.78711501533361,29.231593021699037
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,5,140,71.78711501533361,97.9090302679049
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,6,140,71.78711501533361,161.8461650235844
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,7,140,71.78711501533361,102.73731021853929
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,8,140,71.78711501533361,92.70874622252197
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,9,140,71.78711501533361,62.526188114006416
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,10,140,71.78711501533361,19.67009946543179
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,11,140,71.78711501533361,39.488670465008695
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,12,140,71.78711501533361,163.74840507398883
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,13,140,71.78711501533361,15.708579492203242
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,14,140,71.78711501533361,17.53260960359529
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,15,140,71.78711501533361,56.43810324855932
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,16,140,71.78711501533361,152.42335449084123
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,17,140,71.78711501533361,66.81216521436276
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,18,140,71.78711501533361,133.40789627298312
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,19,140,71.78711501533361,60.751952089380666
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,20,140,71.78711501533361,87.52782330557103
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,21,140,71.78711501533361,93.316628316619
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,22,140,71.78711501533361,117.79791744827985
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,23,140,71.78711501533361,35.29578872312136
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,24,140,71.78711501533361,36.4901257237441
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,25,140,71.78711501533361,65.23539208645568
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,26,140,71.78711501533361,94.40499024334636
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,27,140,71.78711501533361,121.52203344601922
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,28,140,71.78711501533361,40.59892853724521
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,29,140,71.78711501533361,63.464506914808815
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,30,140,71.78711501533361,101.31336618397351
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,31,140,71.78711501533361,146.50353414006702
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,32,140,71.78711501533361,55.20112387443023
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,33,140,71.78711501533361,67.23436638403291
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,34,140,71.78711501533361,12.858099901225456
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,35,140,71.78711501533361,85.38739451096758
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,36,140,71.78711501533361,19.84725449105083
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,37,140,71.78711501533361,42.938134663006196
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,38,140,71.78711501533361,52.41633331196033
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,39,140,71.78711501533361,35.52325286444054
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,40,140,71.78711501533361,61.17789852585977
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,41,140,71.78711501533361,67.82354494656354
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,42,140,71.78711501533361,15.123523415525325
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,43,140,71.78711501533361,48.23071068192034
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,44,140,71.78711501533361,120.62313265749455
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,45,140,71.78711501533361,59.51957296646231
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,46,140,71.78711501533361,42.9290125746323
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,47,140,71.78711501533361,44.731610496741325
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,48,140,71.78711501533361,97.77531845208135
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,49,140,71.78711501533361,112.27608558353127
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,50,140,71.78711501533361,5.204765137304405
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,51,140,71.78711501533361,70.18547824843408
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,52,140,71.78711501533361,84.90093935950533
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,53,140,71.78711501533361,76.92131477157227
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,54,140,71.78711501533361,75.72192933248473
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,55,140,71.78711501533361,29.95427894100152
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,56,140,71.78711501533361,32.68153900433853
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,57,140,71.78711501533361,93.76399381176812
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,58,140,71.78711501533361,45.53096621675695
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,59,140,71.78711501533361,24.35581562053017
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,60,140,71.78711501533361,134.99578247697525
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,61,140,71.78711501533361,59.91471396959414
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,62,140,71.78711501533361,84.76528983635387
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,63,140,71.78711501533361,90.22932935352266
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,64,140,71.78711501533361,52.864075677309344
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,65,140,71.78711501533361,62.58806734068422
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,66,140,71.78711501533361,164.76156569775986
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,67,140,71.78711501533361,80.29101442858337
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,68,140,71.78711501533361,106.42205975442415
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,69,140,71.78711501533361,31.736349912067986
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,70,140,71.78711501533361,82.38898944156973
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,71,140,71.78711501533361,116.04592679799121
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,72,140,71.78711501533361,122.74945214549635
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,73,140,71.78711501533361,151.91405010548144
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,74,140,71.78711501533361,118.28214361346484
3,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,75,140,71.78711501533361,57.422642029779354
